id_a,id_b,jaccard_estimado,title_a,title_b,date_a,date_b,category_a,category_b
13341,17870,1.0,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-03-03,2015-03-24,tec,tec
13341,19396,0.9765625,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-03-03,2015-03-31,tec,tec
13341,20404,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-03-03,2015-04-05,tec,tec
13341,22086,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-03-03,2015-04-14,tec,tec
13341,23357,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-03-03,2015-04-21,tec,tec
13341,24531,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-03-03,2015-04-27,tec,tec
13341,27130,0.921875,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-03-03,2015-05-10,tec,tec
13341,28607,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-03-03,2015-05-18,tec,tec
13341,29918,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o recarregador USB solar e outras compras tecnológicas,2015-03-03,2015-05-25,tec,tec
13341,31336,1.0,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-03-03,2015-06-01,tec,tec
13341,32564,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-03-03,2015-06-07,tec,tec
13341,34003,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-03-03,2015-06-15,tec,tec
13341,35417,0.953125,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-03-03,2015-06-22,tec,tec
13341,36823,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o alto-falante canino e outras compras tecnológicas,2015-03-03,2015-06-29,tec,tec
13341,37886,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-03-03,2015-07-04,tec,tec
13341,38842,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o esterilizador de celular e outras compras tecnológicas,2015-03-03,2015-07-09,tec,tec
13341,40954,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-03-03,2015-07-20,tec,tec
13341,42225,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-03-03,2015-07-27,tec,tec
13341,44209,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-03-03,2015-08-06,tec,tec
13341,47657,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o roteador 'drone' e outras compras tecnológicas,2015-03-03,2015-08-24,tec,tec
13341,49105,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o smartphone com Linux e outras compras tecnológicas,2015-03-03,2015-08-31,tec,tec
13341,54735,0.921875,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-03-03,2015-09-28,tec,tec
13341,55556,1.0,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-03-03,2015-10-02,tec,tec
13341,55807,1.0,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-03-03,2015-10-03,tec,tec
13341,56751,0.9375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira a lente 'profissional' para smartphone e outras compras,2015-03-03,2015-10-08,tec,tec
13341,68450,0.984375,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-03-03,2015-12-05,tec,tec
13356,20058,1.0,Tablet compete com PCs usando pacote Office e corpo à prova d'água,"Homem terá que se adaptar a viver com menos água, dizem especialistas",2015-03-03,2015-04-03,tv,tv
13356,55569,1.0,Tablet compete com PCs usando pacote Office e corpo à prova d'água,Comércio virtual é tão difícil quanto o de lojas físicas,2015-03-03,2015-10-02,tv,tv
13356,61765,1.0,Tablet compete com PCs usando pacote Office e corpo à prova d'água,Menino do Acre 'bomba' na internet com brincadeira sobre seca paulista,2015-03-03,2015-11-02,tv,tv
13356,67805,1.0,Tablet compete com PCs usando pacote Office e corpo à prova d'água,"Com assembleia cercada, deputados do Paraná vão de ônibus da PM para sessão",2015-03-03,2015-12-02,tv,tv
13357,20554,1.0,"Indústria precisa definir utilidade dos relógios inteligentes, diz especial",Fiéis oram pelo fim da corrupção durante a Marcha para Jesus,2015-03-03,2015-04-06,tv,tv
13357,25917,1.0,"Indústria precisa definir utilidade dos relógios inteligentes, diz especial",Reintegração da área do parque Augusta é concluída; veja imagens,2015-03-03,2015-05-03,tv,tv
13357,55821,1.0,"Indústria precisa definir utilidade dos relógios inteligentes, diz especial","Sob holofotes e pressão, mulher de TI não pode ter medo, diz programadora",2015-03-03,2015-10-03,tv,tv
13522,26078,0.9140625,Folha realiza debate sobre eficácia de dietas alimentares,Folha faz debate sobre eficácia das dietas alimentares,2015-03-05,2015-05-05,cotidiano,cotidiano
13522,32061,0.9140625,Folha realiza debate sobre eficácia de dietas alimentares,Folha faz debate sobre eficácia das dietas alimentares,2015-03-05,2015-06-05,cotidiano,cotidiano
13781,19935,0.96875,Selic: saiba como a taxa básica de juros influencia a economia brasileira,Entenda como a taxa básica de juros influencia a economia brasileira,2015-03-06,2015-04-03,mercado,mercado
13781,24873,0.96875,Selic: saiba como a taxa básica de juros influencia a economia brasileira,Entenda como a taxa básica de juros influencia a economia brasileira,2015-03-06,2015-04-29,mercado,mercado
13781,42498,0.96875,Selic: saiba como a taxa básica de juros influencia a economia brasileira,Selic: entenda como a taxa básica de juros influencia a economia brasileira,2015-03-06,2015-07-29,mercado,mercado
13781,59198,0.96875,Selic: saiba como a taxa básica de juros influencia a economia brasileira,Selic: entenda como a taxa básica de juros influencia a economia brasileira,2015-03-06,2015-10-21,mercado,mercado
13781,66195,0.96875,Selic: saiba como a taxa básica de juros influencia a economia brasileira,Selic: entenda como a taxa básica de juros influencia a economia brasileira,2015-03-06,2015-11-25,mercado,mercado
13783,24877,0.859375,"Veja como ficam os juros dos empréstimos com a Selic em 13,75%","Veja como ficam os juros dos empréstimos com a Selic em 13,25%",2015-03-06,2015-04-29,mercado,mercado
13789,24882,0.9296875,"CDB e Fundos ampliam vantagem sobre poupança com Selic em 13,75%","CDB e Fundos ampliam vantagem sobre poupança com Selic em 13,25%",2015-03-06,2015-04-29,mercado,mercado
13880,13881,1.0,"'Eles só vão parar se forem mortos', diz em SP sobrevivente do 'Charlie Hebdo'",Derrota de Dilma no TSE em processo sobre campanha deixa PT em alerta,2015-03-07,2015-03-07,colunas,colunas
13884,30552,1.0,Aviso,Aviso,2015-03-07,2015-05-29,colunas,colunas
14088,32618,0.859375,MEC reabre prazo para renovação de contrato do Fies,Inscrição para o Fies do 2° semestre termina nesta quinta,2015-03-08,2015-06-08,educacao,educacao
14147,53872,0.875,Fazenda paulista cobra R$ 293 milhões de IPVA de 337 mil donos de veículos,Fazenda paulista cobra R$ 507 milhões de IPVA de 611 mil donos de veículos,2015-03-08,2015-09-24,mercado,mercado
14221,16178,0.9375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,2015-03-08,2015-03-17,tec,tec
14221,17870,0.9375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-03-08,2015-03-24,tec,tec
14221,19396,0.9453125,Confira a 'máscara Doge' e outras compras tecnológicas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-03-08,2015-03-31,tec,tec
14221,20404,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-03-08,2015-04-05,tec,tec
14221,22086,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-03-08,2015-04-14,tec,tec
14221,23357,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-03-08,2015-04-21,tec,tec
14221,24531,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-03-08,2015-04-27,tec,tec
14221,27130,0.984375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-03-08,2015-05-10,tec,tec
14221,28607,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-03-08,2015-05-18,tec,tec
14221,29918,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o recarregador USB solar e outras compras tecnológicas,2015-03-08,2015-05-25,tec,tec
14221,31336,0.9375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-03-08,2015-06-01,tec,tec
14221,32564,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-03-08,2015-06-07,tec,tec
14221,34003,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-03-08,2015-06-15,tec,tec
14221,35417,0.984375,Confira a 'máscara Doge' e outras compras tecnológicas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-03-08,2015-06-22,tec,tec
14221,36823,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o alto-falante canino e outras compras tecnológicas,2015-03-08,2015-06-29,tec,tec
14221,37886,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-03-08,2015-07-04,tec,tec
14221,38842,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o esterilizador de celular e outras compras tecnológicas,2015-03-08,2015-07-09,tec,tec
14221,40954,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-03-08,2015-07-20,tec,tec
14221,42225,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-03-08,2015-07-27,tec,tec
14221,44209,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-03-08,2015-08-06,tec,tec
14221,47657,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o roteador 'drone' e outras compras tecnológicas,2015-03-08,2015-08-24,tec,tec
14221,49105,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o smartphone com Linux e outras compras tecnológicas,2015-03-08,2015-08-31,tec,tec
14221,54735,0.984375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-03-08,2015-09-28,tec,tec
14221,55556,0.9375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-03-08,2015-10-02,tec,tec
14221,55807,0.9375,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-03-08,2015-10-03,tec,tec
14221,56751,1.0,Confira a 'máscara Doge' e outras compras tecnológicas,Confira a lente 'profissional' para smartphone e outras compras,2015-03-08,2015-10-08,tec,tec
14221,68450,0.953125,Confira a 'máscara Doge' e outras compras tecnológicas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-03-08,2015-12-05,tec,tec
14248,21311,1.0,Aviso,Aviso,2015-03-09,2015-04-11,colunas,colunas
14248,26614,1.0,Aviso,Aviso,2015-03-09,2015-05-08,colunas,colunas
14248,35639,1.0,Aviso,Aviso,2015-03-09,2015-06-24,colunas,colunas
14248,41161,1.0,Aviso,Aviso,2015-03-09,2015-07-22,colunas,colunas
14248,96476,1.0,Aviso,Aviso,2015-03-09,2016-05-18,colunas,colunas
14248,124688,1.0,Aviso,Aviso,2015-03-09,2016-11-05,colunas,colunas
14248,158107,1.0,Aviso,Aviso,2015-03-09,2017-07-25,colunas,colunas
14248,166842,1.0,Aviso,Aviso,2015-03-09,2017-09-30,colunas,colunas
14351,44635,0.953125,Receita libera no dia 8 consulta ao 4º lote de restituições do IR de 2015,Receita libera consulta ao 4º lote de restituições do IR de 2015,2015-03-09,2015-08-09,mercado,mercado
14480,14482,0.984375,Crise faz estudantes mudarem de escola privada para pública,Crise faz estudantes mudarem de escola privada para pública,2015-03-10,2015-03-10,cotidiano,educacao
14568,14569,1.0,Painel,Painel,2015-03-10,2015-03-10,poder,poder
14698,14773,1.0,"Para especialistas, inadimplente deve cancelar cartões para limpar nome","Para especialistas, inadimplente deve cancelar cartões para limpar nome",2015-03-11,2015-03-11,mercado,tv
14767,39394,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja o conversor de filme fotográfico e outras bugigangas tecnológicas,2015-03-11,2015-07-12,tec,tec
14767,51376,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Conheça o teclado para viciados em emojis e outras compras tecnológicas,2015-03-11,2015-09-11,tec,tec
14767,51973,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Câmera digital resgata elementos da Polaroid; veja outras compras,2015-03-11,2015-09-14,tec,tec
14767,53308,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,HD externo protege contra fogo e água; veja outras compras tecnológicas,2015-03-11,2015-09-21,tec,tec
14767,58899,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Confira o kit de lentes para celulares e outras bugigangas tecnológicas,2015-03-11,2015-10-19,tec,tec
14767,60308,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Confira a camisinha Netflix e outras bugigangas tecnológicas,2015-03-11,2015-10-26,tec,tec
14767,64538,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja a pulseira fitness baratinha e outras compras tecnológicas,2015-03-11,2015-11-16,tec,tec
14767,65872,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja novo smartphone para crianças e outras compras tecnológicas,2015-03-11,2015-11-23,tec,tec
14767,67329,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja a meia conectada para monitorar bebês e outras compras tecnológicas,2015-03-11,2015-11-30,tec,tec
14767,69331,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Confira as máscaras de emoji e outras bugigangas tecnológicas,2015-03-11,2015-12-10,tec,tec
14767,70090,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja enfeite em formato de emoji para a árvore de Natal e outros produtos,2015-03-11,2015-12-14,tec,tec
14767,71433,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja a almofada para fãs de WhatsApp e outras compras tecnológicas,2015-03-11,2015-12-21,tec,tec
14767,72301,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Confira um teclado dobrável e outras bugigangas tecnológicas,2015-03-11,2015-12-28,tec,tec
14767,73016,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja o controle remoto com cara de smartphone e outros gadgets,2015-03-11,2016-01-02,tec,tec
14767,75776,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja as telas adicionais para notebook e outras compras tecnológicas,2015-03-11,2016-01-18,tec,tec
14767,76909,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja um skate com caixas de som e outras compras tecnológicas,2015-03-11,2016-01-25,tec,tec
14767,80320,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja um roteador portátil útil para viajantes e outros produtos,2015-03-11,2016-02-15,tec,tec
14767,82972,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Confira um 'mouse ambidestro' e outras compras tecnológicas,2015-03-11,2016-02-29,tec,tec
14767,85242,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja um smartphone com tela 4K e outros produtos tecnológicos,2015-03-11,2016-03-14,tec,tec
14767,87836,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja um carregador sem fio para o iPhone e outras compras tecnológicas,2015-03-11,2016-03-28,tec,tec
14767,88613,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja um gramofone para conectar ao celular e outras compras tecnológicas,2015-03-11,2016-04-01,tec,tec
14767,104379,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja o contador de seguidores de redes sociais e outras compras tecnológicas,2015-03-11,2016-07-03,tec,tec
14767,124130,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Confira o petisco wi-fi para cachorros e outras compras tecnológicas,2015-03-11,2016-11-01,tec,tec
14767,124680,1.0,Veja o novo celular da chinesa Meizu e outras compras tecnológicas,Veja um sensor de movimentos para TV e outras compras tecnológicas,2015-03-11,2016-11-04,tec,tec
14823,65229,0.8984375,Baixe o pôster do Palmeiras campeão da Copa do Brasil-2015,Baixe o pôster do Corinthians campeão do Campeonato Brasileiro,2015-03-12,2015-11-20,esporte,esporte
14823,109737,0.90625,Baixe o pôster do Palmeiras campeão da Copa do Brasil-2015,Baixe o pôster do Santos campeão do Campeonato Paulista,2015-03-12,2016-08-05,esporte,esporte
15359,17088,1.0,Veja os livros de negócios e economia mais vendidos entre 2 e 8 de março,Veja os livros de negócios e economia mais vendidos entre 9 e 15 de março,2015-03-14,2015-03-21,mercado,mercado
15359,18720,1.0,Veja os livros de negócios e economia mais vendidos entre 2 e 8 de março,Veja os livros de negócios e economia mais vendidos entre 16 e 22 de março,2015-03-14,2015-03-28,mercado,mercado
15359,20156,1.0,Veja os livros de negócios e economia mais vendidos entre 2 e 8 de março,Livro sobre negociação é novidade entre mais vendidos; confira lista,2015-03-14,2015-04-04,mercado,mercado
15359,37604,1.0,Veja os livros de negócios e economia mais vendidos entre 2 e 8 de março,Confira os livros de negócios e economia mais vendidos entre 23 de fevereiro e 1º de março,2015-03-14,2015-07-03,mercado,mercado
15359,62131,1.0,Veja os livros de negócios e economia mais vendidos entre 2 e 8 de março,Guia de finanças para casais volta a lista de livros mais vendidos na semana,2015-03-14,2015-11-04,mercado,mercado
15512,16648,0.9921875,James Brown chega às bancas no dia 22 de março,"Rei do soul, James Brown estará nas bancas no próximo domingo (22)",2015-03-15,2015-03-19,ilustrada,paineldoleitor
15606,15609,0.9609375,Idealizadores de ato contra Dilma trocam acusações,Idealizadores de ato contra Dilma trocam acusações,2015-03-15,2015-03-15,poder,poder
15948,16193,1.0,"Em ato contra governo, manifestantes divergem sobre impeachment; veja",Brincadeiras e preconceitos atrapalham alcoólatras em tratamento,2015-03-16,2015-03-17,tv,tv
15948,16458,1.0,"Em ato contra governo, manifestantes divergem sobre impeachment; veja",Pele com brilho natural é tendência e banho quente pode ressecá-la,2015-03-16,2015-03-18,tv,tv
15948,18131,1.0,"Em ato contra governo, manifestantes divergem sobre impeachment; veja",Artista lança trabalho que mistura intervenção urbana e tecnologia,2015-03-16,2015-03-25,tv,tv
15948,18364,1.0,"Em ato contra governo, manifestantes divergem sobre impeachment; veja",Humorista é levado a delegacia após 'matar' jacaré inflável em fonte,2015-03-16,2015-03-26,tv,tv
15948,49835,1.0,"Em ato contra governo, manifestantes divergem sobre impeachment; veja","Para Dilma, ""terceiro turno"" não é motivo para impeachment",2015-03-16,2015-09-03,tv,tv
16043,16050,0.9921875,Alexandre Herchcovitch e grife Ellus criam marca,Grife Ellus e Alexandre Herchcovitch se juntam para formar nova marca,2015-03-17,2015-03-17,ilustrada,ilustrada
16044,16046,0.984375,Mostra organizada por Hans Obrist traz seleção da arte brasileira atual,Mostra no instituto Tomie Ohtake traz seleção da arte brasileira atual,2015-03-17,2015-03-17,ilustrada,ilustrada
16062,18018,0.9921875,Jack White e Pharrell se apresentam no Lollapalooza no fim de semana; planeje-se,Jack White e Pharrell se apresentam no Lollapalooza no fim de semana; planeje-se,2015-03-17,2015-03-25,ilustrada,ilustrada
16178,17870,1.0,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-03-17,2015-03-24,tec,tec
16178,19396,0.9765625,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-03-17,2015-03-31,tec,tec
16178,20404,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-03-17,2015-04-05,tec,tec
16178,22086,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-03-17,2015-04-14,tec,tec
16178,23357,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-03-17,2015-04-21,tec,tec
16178,24531,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-03-17,2015-04-27,tec,tec
16178,27130,0.921875,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-03-17,2015-05-10,tec,tec
16178,28607,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-03-17,2015-05-18,tec,tec
16178,29918,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o recarregador USB solar e outras compras tecnológicas,2015-03-17,2015-05-25,tec,tec
16178,31336,1.0,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-03-17,2015-06-01,tec,tec
16178,32564,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-03-17,2015-06-07,tec,tec
16178,34003,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-03-17,2015-06-15,tec,tec
16178,35417,0.953125,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-03-17,2015-06-22,tec,tec
16178,36823,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o alto-falante canino e outras compras tecnológicas,2015-03-17,2015-06-29,tec,tec
16178,37886,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-03-17,2015-07-04,tec,tec
16178,38842,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o esterilizador de celular e outras compras tecnológicas,2015-03-17,2015-07-09,tec,tec
16178,40954,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-03-17,2015-07-20,tec,tec
16178,42225,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-03-17,2015-07-27,tec,tec
16178,44209,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-03-17,2015-08-06,tec,tec
16178,47657,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o roteador 'drone' e outras compras tecnológicas,2015-03-17,2015-08-24,tec,tec
16178,49105,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o smartphone com Linux e outras compras tecnológicas,2015-03-17,2015-08-31,tec,tec
16178,54735,0.921875,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-03-17,2015-09-28,tec,tec
16178,55556,1.0,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-03-17,2015-10-02,tec,tec
16178,55807,1.0,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-03-17,2015-10-03,tec,tec
16178,56751,0.9375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira a lente 'profissional' para smartphone e outras compras,2015-03-17,2015-10-08,tec,tec
16178,68450,0.984375,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-03-17,2015-12-05,tec,tec
16193,16458,1.0,Brincadeiras e preconceitos atrapalham alcoólatras em tratamento,Pele com brilho natural é tendência e banho quente pode ressecá-la,2015-03-17,2015-03-18,tv,tv
16193,18131,1.0,Brincadeiras e preconceitos atrapalham alcoólatras em tratamento,Artista lança trabalho que mistura intervenção urbana e tecnologia,2015-03-17,2015-03-25,tv,tv
16193,18364,1.0,Brincadeiras e preconceitos atrapalham alcoólatras em tratamento,Humorista é levado a delegacia após 'matar' jacaré inflável em fonte,2015-03-17,2015-03-26,tv,tv
16193,49835,1.0,Brincadeiras e preconceitos atrapalham alcoólatras em tratamento,"Para Dilma, ""terceiro turno"" não é motivo para impeachment",2015-03-17,2015-09-03,tv,tv
16198,23848,0.9609375,Prêmio de oncologia do Icesp abre inscrições,Inscrições para prêmio de oncologia vão até dia 30,2015-03-18,2015-04-24,ciencia,equilibrioesaude
16377,16616,1.0,Sylvia Colombo: Jornalista que denunciou Peña Nieto é demitida no México,Sylvia Colombo: Jornalista que denunciou Peña Nieto é demitida no México,2015-03-18,2015-03-19,mundo,mundo
16458,18131,1.0,Pele com brilho natural é tendência e banho quente pode ressecá-la,Artista lança trabalho que mistura intervenção urbana e tecnologia,2015-03-18,2015-03-25,tv,tv
16458,18364,1.0,Pele com brilho natural é tendência e banho quente pode ressecá-la,Humorista é levado a delegacia após 'matar' jacaré inflável em fonte,2015-03-18,2015-03-26,tv,tv
16458,49835,1.0,Pele com brilho natural é tendência e banho quente pode ressecá-la,"Para Dilma, ""terceiro turno"" não é motivo para impeachment",2015-03-18,2015-09-03,tv,tv
16570,16706,0.9453125,Museu d'Orsay permite fotos após ministra da cultura desrespeitar proibição,Museu d'Orsay permite fotos após ministra desrespeitar proibição,2015-03-19,2015-03-19,ilustrada,turismo
16734,102662,0.984375,Aviso,Aviso,2015-03-20,2016-06-24,colunas,colunas
